STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag),LAST UPDATE
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,PT,Portugal,2023,,8.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2009,,21.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2010,,28.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2011,,27.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2012,,27.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2013,,27.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2014,,28.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2015,,30.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2016,,29.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2017,,26.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2018,,26.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2019,,25.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2020,,25.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2021,,26.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2022,,25.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RO,Romania,2023,,24.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2010,,30.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2011,,32.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2012,,33.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2013,,33.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2014,,27.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2015,,26.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2016,,24.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2017,,23.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2018,,22.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2019,,21.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2020,,21.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2021,,20.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2022,,16.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,RS,Serbia,2023,,16.6,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2009,,9.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2010,,7.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2011,,7.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2012,,8.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2013,,7.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2014,,7.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2015,,6.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2016,,6.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2017,,6.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2018,,6.6,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2019,,5.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2020,,6.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2021,,6.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2022,,5.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SE,Sweden,2023,,5.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2009,,8.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2010,,8.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2011,,7.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2012,,10.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2013,,11.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2014,,12.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2015,,10.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2016,,9.3,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2017,,8.7,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2018,,8.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2019,,9.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2020,,8.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2021,,8.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2022,,9.8,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SI,Slovenia,2023,,9.0,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2009,,19.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2010,,19.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2011,,19.0,,b,break in time series,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2012,,19.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2013,,19.4,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2014,,19.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2015,,18.9,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2016,,18.5,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2017,,19.1,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2018,,17.6,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2019,,17.2,,,,02/05/24 23:00:00
dataflow,ESTAT:SDG_08_20(1.0),Young people neither in employment nor in education and training by sex (NEET),A,Annual,F,Females,Y15-29,From 15 to 29 years,PC_POP,Percentage of total population,SK,Slovakia,2020,,17.8,,,,02/05/24 23:00:00
